"ttext","score","ANGER","DISGUST","FEAR","JOY","SADNESS","SURPRISE","BEST_FIT","polarity","date","source","retweetcount","favoritecount","location","city","country","language"
" aproveitando o momento p praticar o mal ainda mais amazonia direitosdamaeterra pelavidanaamazonia","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18383","Twitter for Android","0","0","Brasília, Brasil",NA,NA,"Portuguese"
"virus desenhos x cm abr virus tuliofagim portraits mato quarentena isolamento sofa couch amazonia riosvoadores mataatlantica gente rascunhos arte retratos croquis estudos casal desenhos pinturas paisagens kunst zeichnung skizze dessins t co bubeki rhh","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"negative","18376","Twitter Web App","1","1","São Paulo Brasil",NA,NA,"Portuguese"
"virus desenhos x cm abr virus tuliofagim portraits mato quarentena isolamento sofa couch amazonia riosvoadores mataatlantica gente rascunhos arte retratos croquis estudos casal desenhos pinturas paisagens kunst zeichnung skizze dessins t co hythueaop","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"negative","18377","Twitter Web App","0","0","São Paulo Brasil",NA,NA,"Portuguese"
"frô desenhos x cm abr tuliofagim portraits mato quarentena isolamento sofa couch amazonia riosvoadores mataatlantica gente rascunhos arte retratos croquis estudos casal desenhos pinturas paisagens kunst zeichnung skizze dessins t co qdxu b kgx","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18382","Twitter Web App","0","0","São Paulo Brasil",NA,NA,"Portuguese"
" tbt de onde gostamos de estar alexeymoreira fotografia produzacriatividade sempreproduzindo planta flor amazonia belem photography inspiracao inspiration olhar photo flower natureza nature… t co ziu u t y","2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18382","Instagram","0","0","Brasil",NA,NA,"Portuguese"
"há de se ter dias lindos pra gente viver fiqueemcasa alexeymoreira fotografia produzacriatividade sempreproduzindo planta flor amazonia belem photography inspiracao inspiration olhar photo… t co hcngqskka","3","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18380","Instagram","0","0","Brasil",NA,NA,"Portuguese"
"vidas importam alexeymoreira fotografia produzacriatividade sempreproduzindo planta flor amazonia belem photography inspiracao inspiration olhar photo flower natureza nature vida belemdopara… t co aczirxgsz","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18381","Instagram","0","0","Brasil",NA,NA,"Portuguese"
"colar lindo adquira o seu etniatatiano artesanato colar saopaulo amazonia t co nyc lhnosn","3","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18382","Twitter for Android","2","2","",NA,NA,"Portuguese"
"a amazônia é uma mulher matéria fantástica de aqui em inglês amazonia indigenousrights t co fvprc xjwh","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18382","Twitter for Android","1","1","Providence, RI, USA","Lincoln","United States","Portuguese"
" ajuda aqui e deixem campanha política pra depois da crise ambiental que esse sinistro do meio ambiente nos proporciona amazonia","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"negative","18382","Twitter for Android","0","0","",NA,NA,"Portuguese"
"esperando que tudo fique bem logo tbt foto fernando sette todos os direitos reservados all rights reserved  pará amazônia expediçãopará nikon expedição amazon turismo viagem dicasdeviagem tour… t co rcra luuja","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18379","Instagram","0","0","Belém - Pará",NA,NA,"Portuguese"
"passando para te dizer para ter fé foto fernando sette todos os direitos reservados all rights reserved  pará amazônia expediçãopará nikon expedição amazon turismo viagem dicasdeviagem tour… t co bzibsspdcz","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18382","Instagram","0","0","Belém - Pará",NA,NA,"Portuguese"
"queremos estabelecer parcerias com entes públicos ou privados para a realização de projetos que promovam o desenvolvimento sociocultural e a sustentabilidade ambiental dos povos da amazônia   amazonia  amazonas  parcerias contato org br t co v jmwit kh","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18377","Twitter Web App","0","0","Manaus",NA,NA,"Portuguese"
"para ter sucesso vamos sugerir os seguintes passos avaliação do imóvel precisa definir o valor do seu imóvel e documentação do imóvel ccir car itr saiba mais contato org br   amazonia  amazonas  vendaimóvel fieam cieam suframa t co nd dl kc ","2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18377","Twitter Web App","0","0","Manaus",NA,NA,"Portuguese"
"consiste na simples extração de produtos vegetais que não foram cultivados pelo homem como madeira óleos frutos borracha raizes casacas resinas entre outros contato org br   amazonia  amazonas  sustentabilidade  extrativismo  fieam t co erfnzcwaa","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18377","Twitter Web App","0","0","Manaus",NA,NA,"Portuguese"
"o benefício do uso de práticas agrícolas sustentáveis reflete se na área econômica social e ambiental saiba mais contato org br   amazonia agriculturasustentavelamazonas sustentabilidadeambientalamazonas agronegociossustentaveisamazonas t co nsd rmjgpn","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18382","Twitter Web App","0","0","Manaus",NA,NA,"Portuguese"
"o iamas quer promover a inclusão social de jovens residentes em comunidades periféricas de manaus através do esporte contato org br   amazonia  amazonas  sustentabilidade  inclusãosocial esporte açõessociais açõesculturais t co meekuaofnk","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18378","Twitter Web App","0","0","Manaus",NA,NA,"Portuguese"
"o iamas quer promover a inclusão social de jovens residentes em comunidades periféricas de manaus através do esporte contato org br   amazonia  amazonas  sustentabilidade  inclusãosocial esporte fieam cieam suframa t co ptzxl vctl","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18376","Twitter Web App","0","0","Manaus",NA,NA,"Portuguese"
"o foco é atuar em três principais áreas conservação ambiental ecoeficiência e educação buscamos promover ações em prol de maior equilíbrio ambiental e social contato org br   amazonia  amazonas  educaçãoambiental  fieam cieam suframa t co wwusw svm ","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18376","Twitter Web App","0","0","Manaus",NA,NA,"Portuguese"
"serviços de desmembramento de áreas georreferenciamento levantamentos planialtimétricos medição de áreas dispomos de equipes especializadas e equipamentos de última geração contato org br   amazonia  amazonas  georreferenciamento fieam cieam suframa t co ceghpskj t","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18376","Twitter Web App","0","0","Manaus",NA,NA,"Portuguese"
"precisa fazer o car do seu imóvel desenvolvemos um sistema compatível com as normais atuais que além de aumentar a precisão para cm possibilita o cadastro off line contato org br   amazonia  amazonas  sustentabilidade  car  fieam suframa bandodobrasil t co ptwsnqxfkr","2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18377","Twitter Web App","0","0","Manaus",NA,NA,"Portuguese"
"os jardins de chuva servem para reorientar o caminho das águas pluviais para que se infiltrem rapidamente rumo ao subsolo evitando empoçamento das águas contato org br   amazonia  amazonas  sustentabilidade  jardinsdechuva t co tawmiapikg","0","1.46871776464786","3.09234031207392","7.34083555412328","1.02547755260094","1.7277074477352","2.78695866252273","fear","positive","18378","Twitter Web App","0","0","Manaus",NA,NA,"Portuguese"
"o iamas pretende levar informações importantes a população residente na periferia de manaus com a finalidade de despertar a consciência ambiental de moradores contato org br   amazonas  sustentabilidade  amazonia  educaçãoambiental  projetosambientais t co z i xzzyi","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18378","Twitter Web App","0","0","Manaus",NA,NA,"Portuguese"
"utilizamos vant drone e equipe técnica especializada para realizar inventário florestal obtemos rapidez qualidade e menor custo contato org br cel   amazonia  sustentabilidade  inventarioflorestal  suframa fieam cieam bancodobrasil t co oewe dmf v","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"negative","18377","Twitter Web App","0","0","Manaus",NA,NA,"Portuguese"
"dispomos de equipe técnica formada por engenheiros economistas e contadores nossos laudos seguem a nbr da abnt ibape inmetro dl lei lei deliberação da cvm contato org br amazonas amazonia fieam cieam suframa t co cchwlxdihd","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18376","Twitter Web App","0","0","Manaus",NA,NA,"Portuguese"
"a produção de mel é uma forma de gerar renda e conservar a amazônia o preparou um dossiê sobre trabalhos realizados com povos indígenas e comunidades tradicionais na criação de abelhas sem ferrão t co p xqycvnr","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18382","Twitter Web App","0","0","São Paulo, Brasil",NA,NA,"Portuguese"
" covid brasil está sendo devastadora para a amazonia não vai ficar uma árvore de pé quando isso passar sociopatagovernando neofeudalismo coronavirusbrasil t co wgpvllgxp ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18382","Twitter for Android","0","0","rio de janeiro/brasil",NA,NA,"Portuguese"
"o vice presidente hamilton mourão presidente do conselho da amazônia pediu ao presidente bolsonaro que promulgue uma nova glo para combater o desmatamento e as queimadas na região já a partir do começo de maio t co azypgf jgh t co deovmpisto","-2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"negative","18382","Twitter Web App","2","2","São Paulo, SP - Brasil",NA,NA,"Portuguese"
"“uma tempestade perfeita está se formando na amazônia com potencial devastador para a saúde a mistura da pandemia de covid com as queimadas” alerta do mapbiomas do o impacto dessa combinação pode ser catastrófico t co fz ioovwn t co dljmbpxkmm","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18382","Twitter Web App","6","6","São Paulo, SP - Brasil",NA,NA,"Portuguese"
" não ceda à pressão contamos com o seu apoio para impedir que a mpdagrilagem seja mantida contamos com você para que a ilegalidade e a destruição da amazônia e do cerrado não prevaleçam escolha o lado certo diga mp não t co umqop fzyq","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18381","TweetDeck","19","19","São Paulo, SP - Brasil",NA,NA,"Portuguese"
"ele é das águas não há como negar amazonas amazonia nature waterfall tbt em amazonas t co zonyoz z g","1","1.46871776464786","3.09234031207392","7.34083555412328","1.02547755260094","1.7277074477352","2.78695866252273","fear","positive","18382","Instagram","0","0","Brasil","Tapauá","Brazil","Portuguese"
"saí quase em todas as fotos do casamento de um amigo fazendo careta atrás das pessoas estou arrependido bolso cafe rio minas brasil jardim ceara tocantis amazonia hoje","-1","1.46871776464786","3.09234031207392","7.34083555412328","1.02547755260094","1.7277074477352","2.78695866252273","fear","positive","18382","Twitter Web App","0","0","",NA,NA,"Portuguese"
