"ttext","score","ANGER","DISGUST","FEAR","JOY","SADNESS","SURPRISE","BEST_FIT","POS","NEG","POS/NEG","BEST_FIT","date","source","retweetcount","favoritecount","location","city","country","language"
" seemsawful ending from a disaster of amazonforest fire to meeting a covid and a mid miracles deaths of big personalities a shock wave in humans these days proves that saveenvironment or either you will not be safe ","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"25.670707456461","27.5355036756473","0.932276662117661","negative","18382","Twitter for Android","0","0","India",NA,NA,"English"
"my oc aleria elianja aleria is an amazonian assassin with a disdain for fellow humans her nickname is blazing despair due to her power to control fire myart artistsontwitter smallartist originalcharacter oc pyrokinetic assassin amazonian psychowoman t co n gi yhsc ","-4","7.34083555412328","3.09234031207392","2.06783599555953","1.02547755260094","7.34083555412328","2.78695866252273","anger","1.03127774142571","27.5355036756473","0.0374526557993482","negative","18382","Twitter Web App","4","4","England, United Kingdom",NA,NA,"English"
" with an amazon’s movie this is probably a way to have a few newgods or cameo i’d love to see avaduvernay attached to this project in some way if the title is called amazonian’s i think it’s to avoid a lawsuit with bezos amp co plus get in it t co hxb gzrqxc","1","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","7.34083555412328","7.34083555412327","joy","26.3638546370209","26.8423564950873","0.982173627037777","negative","18382","Twitter for iPhone","0","0","Chicago, IL","Chicago","United States","English"
" canadian kaha gaya tel lene ya ghaas charne honest suggestion for u y dont u relocate to amazonforest u wont get any trouble there ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","7.34083555412328","7.34083555412327","sadness","17.2265151579293","17.8123396772424","0.967111309916146","negative","18382","Twitter for Android","0","0","Reju Landscape",NA,NA,"English"
"picture your happy place we want you to remember your best experiences and the moments you felt most present this is the perfect time to awaken the best version of you sunset amazoniansky amazonrainforest junglelodge brazil memoriesjumalodge t co lscittdsql","4","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","43.2522392340844","0.445453222112551","97.0971520398074","positive","18382","Hootsuite Inc.","0","0","Southeast of Manaus, Amazon",NA,NA,"English"
"rainforest fact of the amazon rainforest has now been destroyed and is being used for animal agriculture plantbaseduni food thought university ukuniversities nobeef plantbased animalagriculture climatechange climateemergency climatebreakdown amazonrainforest t co cu qiaum","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","0.445453222112551","2.31512017476245","positive","18382","Twitter Web App","3","3","United Kingdom",NA,NA,"English"
"happy birthday to our princess of themyscira amazonian princess wonder woman gadot t co mt ragsndo","2","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","7.34083555412327","joy","17.9196623384892","0.445453222112551","40.2279329207804","positive","18382","Twitter for Android","0","0","India",NA,NA,"English"
"we all waited for the year but who knew it is going to be the worst year of our lives irrfankhan rishikapoor coronavirus lockdown amazonforest kobebryant","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","9.47547003995745","0.108836578774127","negative","18382","Twitter for Android","0","0","In your heart",NA,NA,"English"
"most favourite dialogue of his film jab tk hai jaan jabtakhaijaan i just want to delete this firstly amazonforest then huge loss of humans due to covid pandemic and we loss two versatile nd talented icon of our film industry rip riprishikapoor irrfankhan t co ozy ruq","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"50.3101371714963","17.8123396772424","2.82445417520159","positive","18382","Twitter for Android","0","0","",NA,NA,"English"
" hervinkhalaf was an amazonian a civil engineer who became one of the most important female leaders in rojava sdf she impressed people with her intelligence strength compassion amp humbleness she was wholeheartedly devoted to the kurdish cause amp we need more like her t co ketbznoul ","6","1.46871776464786","3.09234031207392","2.06783599555953","13.6561935556456","1.7277074477352","2.78695866252273","joy","58.0611822894681","8.78232285939751","6.61114186064565","positive","18382","Twitter for iPhone","1","1","",NA,NA,"English"
"deep into the jungle amazonrainforest t co ctywxlqeos","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","8.78232285939751","0.117426534862834","negative","18382","Twitter Web App","1","1","",NA,NA,"English"
" stop animal agriculture just stop the world is burning so humans can eat carcasses of tortured animals climatecrisis covid amazonfires deadoceans speciesextinction vegan","-2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"17.9196623384892","8.78232285939751","2.0404240000485","positive","18382","Twitter for iPhone","0","0","",NA,NA,"English"
" as deforestation surges brazil moves to weaken indigenous and environmental safeguards t co hhlbhe pe stop bolsonaro amazonrainforest fightfortheamazon support indigenous people","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"9.47547003995745","9.47547003995745","1","neutral","18381","Twitter for Android","1","1","Jerusalem, Palestine",NA,NA,"English"
"new database collects data on land rights globally land rights are key to such horrible take overs like palmoil in indonesia amp amazonrainforest destruction in brazil via the countries not recognizing indigenous land rights environment humanrights t co moiecxu b","-1","1.46871776464786","3.09234031207392","7.34083555412328","7.34083555412328","1.7277074477352","2.78695866252273","fear","17.2265151579293","17.8123396772424","0.967111309916146","negative","18381","Twitter for iPhone","1","1","Washington, DC",NA,NA,"English"
"i think mother nature is punishing us for not doing enough to save of australia and numerous other animals of amazonforest please forgive us god t co fjjeid my","1","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","7.34083555412328","2.78695866252273","joy","26.3638546370209","0.445453222112551","59.1843392937894","positive","18381","Twitter for iPhone","0","0","Bhubaneswar",NA,NA,"English"
"meet the amazonian sorry that it has taken so long to post new content the issues of being really picky when creating new art nsfw amazonian tribal tribalgirl amazonwoman drender dart wolfianempire… t co n hkykggfj","-3","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","7.34083555412328","2.78695866252273","joy","9.47547003995745","27.5355036756473","0.344118275502535","negative","18380","Instagram","0","0","Los Angeles, CA",NA,NA,"English"
"evolution of fireincidents in amazonrainforest region number of incidents per county over two decades note prebolsonaro period source data worked by the author t co kbhzjndz i","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","7.34083555412327","surprise","9.47547003995745","0.445453222112551","21.2715265477714","positive","18380","Twitter Web App","1","1","<U+0001F1E7><U+0001F1F7><U+0001F1E8><U+0001F1E6>",NA,NA,"English"
"evolution of the amazonrainforest conservation percent per county area over two decades note prebolsonaro period source data worked by the author t co kivozbh kf","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","7.34083555412327","surprise","9.47547003995745","0.445453222112551","21.2715265477714","positive","18380","Twitter Web App","0","0","<U+0001F1E7><U+0001F1F7><U+0001F1E8><U+0001F1E6>",NA,NA,"English"
"the amazonrainforest experienced its worst year of deforestation in over ten years in now with the coronavirus spreading throughout a highly susceptible population of indigenous people and rising… t co q eyrkb li","-2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"8.78232285939751","17.8123396772424","0.493047124551418","negative","18380","Instagram","1","1","England, United Kingdom",NA,NA,"English"
"the peace you can find in the amazonrainforest in ecuador is like no other in the world it will remain the same until we can travel again stayhome for now ecuadorandgalapagosinsiders t co jkvkmlefkc","2","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","34.1148997549927","0.445453222112551","76.5846963530843","positive","18380","Twitter Web App","1","1","Quito, Ecuador",NA,NA,"English"
"everything you need to know about the amazonrainforest is in this article from lt gt t co mvz jyzhqp t co evt pj btd","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"9.47547003995745","8.78232285939751","1.07892526745566","neutral","18380","TweetDeck","0","0","London, England",NA,NA,"English"
"just before easter our class were looking at the layers of the amazon rainforest and it s animals here are some of the amazing drawings the children created to go with their written work amazonrainforest t co sgbnhuv g ","2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","7.34083555412327","surprise","34.1148997549927","0.445453222112551","76.5846963530843","positive","18380","Twitter Web App","2","2","Ipswich, England",NA,NA,"English"
"amazon may have violated federal safety standards for providing inadequate protections to warehouse workers in new york the state attorney general s office says amazonfires amazonstrike amazon t co rkoz lxzy","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"9.47547003995745","8.78232285939751","1.07892526745566","neutral","18380","Twitter Web App","1","1","USA",NA,NA,"English"
"seligman’s creative curriculum this term is the amazon the children have loved drawing creatures from the rain forest and photographing them in their gardens bushes and plants brackleyschool creativecurriculum amazon amazonrainforest inspirationalart schoolart artathome t co qw mru dq ","2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"9.47547003995745","0.445453222112551","21.2715265477714","positive","18380","Twitter for iPhone","0","0","Brackley, Northamptonshire",NA,NA,"English"
"more on that here in a blogpost for which i never found the motivation to properly finish amazonfires t co p mul zpv","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"17.2265151579293","0.445453222112551","38.6718836070664","positive","18380","Twitter Web App","0","0","Nijmegen, Nederland",NA,NA,"English"
" area amazonforest has amazing secrets which we don t know much ufo ","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","7.34083555412327","surprise","17.9196623384892","0.445453222112551","40.2279329207804","positive","18380","Twitter for Android","0","0","India",NA,NA,"English"
"biggest one the anaconda the real beast in the forest please donot hunt huntersamazon anaconda amazon amazonforest coronaupdatesindia coronaviruspandemic t co ehmyyxtv e","0","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","17.2265151579293","9.47547003995745","1.81801167491282","neutral","18380","Twitter for Android","0","0","India",NA,NA,"English"
"elizabeth’s art project amazon rainforest creature she chose a poison dart frog turned out pretty cute poisondartfrog amazonrainforest artproject school watercolor danielsmithwatercolors… t co rh fktzrsq","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"17.9196623384892","9.47547003995745","1.89116342122587","neutral","18380","Instagram","0","0","Ohio",NA,NA,"English"
"the amazon is called the earth s lungs amazonforest amazon t co fimhfefrjd","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","0.445453222112551","2.31512017476245","positive","18380","Twitter Web Client","0","0","Pangsha, Rajbari",NA,NA,"English"
" sadly not necessarily true in full i saw an article about amazonrainforest being cut down to plant soy we need to remember to be locavores amp to go back to familyfarms instead of industrialfarming ","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","7.34083555412328","2.78695866252273","sadness","16.5333679773693","26.1492093145274","0.632270283147112","negative","18380","Twitter for iPad","0","0","Maryland, USA",NA,NA,"English"
"my colleague is quoted in this timely piece on a drier amazon and likelihood of more fires this year amazonfires reforestation climatesolutions t co fwmpuxft b","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"8.78232285939751","0.445453222112551","19.7154772340574","positive","18379","Twitter Web App","0","0","San Francisco, CA",NA,NA,"English"
"listen to the people living in the amazon it s their home i ve signed the global petition to stopbrazilsgenocide and actfortheamazon will you amazonfires t co tihjowtxps vía ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"9.47547003995745","0.445453222112551","21.2715265477714","positive","18379","Twitter for iPad","0","0","México",NA,NA,"English"
"“it’s very worrisome it could be that there are much more fire events than what we saw last year and earlier in the season ” says in a new piece on the likelihood of amazonfires this year t co pdtf bl hl","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"8.78232285939751","18.5054868578024","0.474579400524914","negative","18379","Twitter Web App","1","1","San Francisco, CA",NA,NA,"English"
" thank you for being my saving grace during these uncertain and unsettling times i love being an amazonian essentialworker t co jem ayqx h","1","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","26.3638546370209","17.8123396772424","1.48008937145434","neutral","18379","Twitter Web App","0","0","West Hollywood, CA",NA,NA,"English"
"slc agricola the largest brazilian soybean producer deforested hectares of native vegetation during the st q of cargill amp bunge who have committed to zero deforestation are slc s main clients read the thread brazil climatecrisis deforestation amazonrainforest t co m wsl axu ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","0.445453222112551","2.31512017476245","positive","18379","Twitter Web App","1","1","Olinda, Brasil and Madison, WI",NA,NA,"English"
"listen to the people living in the amazon it s their home i ve signed the global petition to stopbrazilsgenocide and actfortheamazon will you amazonfires t co pisujbip o ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"9.47547003995745","0.445453222112551","21.2715265477714","positive","18379","Twitter Web App","0","0","South Africa, England and EU",NA,NA,"English"
"super excited to welcome in my team as developer evangelist looking forward to doing great things together liam amazonian makehistory t co vcbjan ial","4","1.46871776464786","3.09234031207392","2.06783599555953","13.6561935556456","1.7277074477352","2.78695866252273","joy","43.2522392340844","0.445453222112551","97.0971520398074","positive","18379","Twitter for Android","2","2","London, England",NA,NA,"English"
"new bra and panty sets thicc amazonian goddess tall curvy tummy addmysnap t co y mbct tp","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","0.445453222112551","2.31512017476245","positive","18379","Twitter for Android","1","1","",NA,NA,"English"
